UTS,YS,EL,EL_Si,EL_Mg,EL_Sc,EL_Al
237.56944,147.25597,5.564618,6.58,0.39,0.51841044,92.51158956
237.61278,147.25398,5.545903,6.59,0.39,0.51940775,92.50059225
237.65616,147.25204,5.527189,6.6,0.39,0.52040505,92.48959495
237.6995,147.25005,5.5084734,6.61,0.39,0.52140236,92.47859764
237.74268,147.24792,5.489771,6.62,0.39,0.52239966,92.46760034
237.78583,147.24577,5.4710693,6.63,0.39,0.5233971,92.4566029
237.82895,147.24358,5.4523745,6.64,0.39,0.52439445,92.44560555
237.87231,147.24164,5.433659,6.65,0.39,0.5253918,92.4346082
237.91544,147.23946,5.414961,6.66,0.39,0.526389,92.423611
237.95901,147.23769,5.3962317,6.67,0.39,0.5273864,92.4126136
238.00197,147.23535,5.3775496,6.68,0.39,0.52838373,92.40161627
238.04553,147.23357,5.3588204,6.69,0.39,0.529381,92.390619
238.01392,147.17303,5.3548717,6.7,0.39,0.53037834,92.37962166
237.94466,147.08311,5.3583493,6.71,0.39,0.53137577,92.36862423
237.87546,146.99324,5.3618298,6.72,0.39,0.53237313,92.35762687
237.80646,146.90353,5.365285,6.73,0.39,0.5333705,92.3466295
237.737,146.81343,5.368786,6.74,0.39,0.5343677,92.3356323
237.66803,146.72377,5.37224,6.75,0.39,0.5353651,92.3246349
237.59903,146.63405,5.375701,6.76,0.39,0.53636247,92.31363753
237.52979,146.54417,5.3791757,6.77,0.39,0.53735983,92.30264017
237.46031,146.45404,5.3826823,6.78,0.39,0.53835726,92.29164274
237.3916,146.36458,5.386119,6.79,0.39,0.5393545,92.2806455
237.32239,146.2747,5.389595,6.8,0.39,0.54035187,92.26964813
237.25339,146.18501,5.3930492,6.81,0.39,0.5413492,92.2586508
237.18463,146.09552,5.39648,6.82,0.39,0.5423465,92.2476535
237.11516,146.00542,5.399981,6.83,0.39,0.5433438,92.2366562
237.04596,145.91554,5.403461,6.84,0.39,0.5443412,92.2256588
236.9772,145.82605,5.4068975,6.85,0.39,0.5453385,92.2146615
236.90796,145.73613,5.4103746,6.86,0.39,0.5463358,92.2036642
236.83852,145.64604,5.4138765,6.87,0.39,0.5473331,92.1926669
236.76903,145.55592,5.4173784,6.88,0.39,0.54833066,92.18166934
236.70053,145.46664,5.420792,6.89,0.39,0.54932785,92.17067215
236.63133,145.37679,5.4242716,6.9,0.39,0.5503253,92.1596747
236.56181,145.28664,5.427767,6.91,0.39,0.5513226,92.1486774
236.49265,145.1968,5.4312525,6.92,0.39,0.5523199,92.1376801
236.42365,145.10709,5.434702,6.93,0.39,0.5533172,92.1266828
236.35443,145.0172,5.438183,6.94,0.39,0.55431473,92.11568527
236.28568,144.92772,5.4416175,6.95,0.39,0.5553118,92.1046882
236.21672,144.83803,5.445078,6.96,0.39,0.55630934,92.09369066
236.14697,144.7477,5.448601,6.97,0.39,0.55730665,92.08269335
236.078,144.658,5.4520597,6.98,0.39,0.55830395,92.07169605
236.00925,144.56853,5.4554863,6.99,0.39,0.55930126,92.06069874
235.94003,144.47865,5.4589643,7,0.39,0.5602987,92.0497013
235.87057,144.38853,5.4624615,7.01,0.39,0.561296,92.038704
235.80157,144.29884,5.4659224,7.02,0.39,0.5622933,92.0277067
235.73239,144.20897,5.469403,7.03,0.39,0.56329083,92.01670917
235.66312,144.11905,5.472887,7.04,0.39,0.564288,92.005712
235.59412,144.02936,5.4763365,7.05,0.39,0.5652853,91.9947147
235.52493,143.93948,5.4798174,7.06,0.39,0.56628275,91.98371725
235.45589,143.84975,5.48327,7.07,0.39,0.56727993,91.97272007
235.38696,143.7601,5.4867325,7.08,0.39,0.56827736,91.96172264
235.3177,143.67017,5.490205,7.09,0.39,0.5692748,91.9507252
235.24872,143.5805,5.493664,7.1,0.39,0.57027197,91.93972803
235.17975,143.49081,5.497116,7.11,0.39,0.5712693,91.9287307
235.11026,143.40068,5.500617,7.12,0.39,0.5722667,91.9177333
235.04129,143.31102,5.5040793,7.13,0.39,0.573264,91.906736
234.9723,143.22133,5.50753,7.14,0.39,0.5742614,91.8957386
234.90305,143.13142,5.511014,7.15,0.39,0.5752586,91.8847414
234.83362,143.04134,5.514514,7.16,0.39,0.57625616,91.87374384
234.76486,142.95184,5.517947,7.17,0.39,0.57725334,91.86274666
234.69565,142.86195,5.5214257,7.18,0.39,0.57825065,91.85174935
234.6264,142.77203,5.524903,7.19,0.39,0.5792482,91.8407518
234.55692,142.68193,5.5284047,7.2,0.39,0.5802455,91.8297545
234.48816,142.59245,5.5318413,7.21,0.39,0.5812427,91.8187573
234.41896,142.50256,5.5353165,7.22,0.39,0.5822402,91.8077598
234.34998,142.41287,5.5387745,7.23,0.39,0.5832374,91.7967626
234.2803,142.32259,5.542303,7.24,0.39,0.58423483,91.78576517
234.21126,142.23286,5.545752,7.25,0.39,0.58523214,91.77476786
234.14182,142.14278,5.5492587,7.26,0.39,0.58622944,91.76377056
234.07358,142.05373,5.5526447,7.27,0.39,0.58722675,91.75277325
234.00406,141.9636,5.5561457,7.28,0.39,0.5882242,91.7417758
233.93536,141.87413,5.5595803,7.29,0.39,0.58922136,91.73077864
233.86636,141.78444,5.5630364,7.3,0.39,0.5902188,91.7197812
233.79665,141.69414,5.5665593,7.31,0.39,0.5912162,91.7087838
233.72768,141.60446,5.570016,7.32,0.39,0.5922135,91.6977865
233.65918,141.51518,5.573427,7.33,0.39,0.5932108,91.6867892
233.58945,141.42485,5.576951,7.34,0.39,0.59420836,91.67579164
233.51999,141.33475,5.580456,7.35,0.39,0.59520555,91.66479445
233.45078,141.24487,5.583932,7.36,0.39,0.59620297,91.65379703
233.38226,141.1556,5.5873456,7.37,0.39,0.5972003,91.6427997
233.31302,141.06566,5.590824,7.38,0.39,0.5981976,91.6318024
233.24385,140.97581,5.594305,7.39,0.39,0.5991949,91.6208051
233.17459,140.88588,5.597782,7.4,0.39,0.6001924,91.6098076
233.10562,140.79622,5.6012344,7.41,0.39,0.6011896,91.5988104
233.03589,140.70589,5.604762,7.42,0.39,0.60218704,91.58781296
232.9676,140.6168,5.6081457,7.43,0.39,0.6031842,91.5768158
232.8984,140.52693,5.6116257,7.44,0.39,0.60418165,91.56581835
232.82895,140.43684,5.6151323,7.45,0.39,0.6051791,91.5548209
232.75992,140.3471,5.6185856,7.46,0.39,0.60617614,91.54382386
232.691,140.25746,5.622038,7.47,0.39,0.6071737,91.5328263
232.62152,140.16736,5.6255417,7.48,0.39,0.608171,91.521829
232.55273,140.07787,5.628973,7.49,0.39,0.6091683,91.5108317
232.48328,139.98775,5.6324773,7.5,0.39,0.6101657,91.4998343
232.4141,139.89789,5.635955,7.51,0.39,0.61116314,91.48883686
232.34508,139.80817,5.639412,7.52,0.39,0.6121603,91.4778397
232.27585,139.71828,5.642888,7.53,0.39,0.61315787,91.46684213
232.20663,139.6284,5.646372,7.54,0.39,0.61415505,91.45584495
232.13739,139.53847,5.6498523,7.55,0.39,0.61515236,91.44484764
232.06839,139.44878,5.6533046,7.56,0.39,0.6161498,91.4338502
231.9992,139.35892,5.656788,7.57,0.39,0.6171472,91.4228528
231.92969,139.26875,5.660281,7.58,0.39,0.6181444,91.4118556
231.8605,139.17891,5.663765,7.59,0.39,0.61914194,91.40085806
231.79175,139.08942,5.6671953,7.6,0.39,0.62013924,91.38986076
231.7223,138.99933,5.6707,7.61,0.39,0.62113655,91.37886345
231.67984,138.92949,5.672398,7.62,0.39,0.62213373,91.36786627
231.67241,138.88573,5.671806,7.63,0.39,0.62313116,91.35686884
231.66444,138.8415,5.6712623,7.64,0.39,0.62412846,91.34587154
231.65698,138.79767,5.670678,7.65,0.39,0.625126,91.334874
231.65031,138.7546,5.6700044,7.66,0.39,0.6261232,91.3238768
231.64284,138.71078,5.6694155,7.67,0.39,0.6271205,91.3128795
231.63495,138.6666,5.668876,7.68,0.39,0.62811804,91.30188196
231.62808,138.62334,5.668227,7.69,0.39,0.6291152,91.2908848
231.62039,138.57935,5.667658,7.7,0.39,0.6301125,91.2798875
231.61374,138.53627,5.6669884,7.71,0.39,0.63110983,91.26889017
231.60568,138.49193,5.666462,7.72,0.39,0.63210714,91.25789286
231.59814,138.44809,5.665877,7.73,0.39,0.63310444,91.24689556
231.5911,138.40466,5.66525,7.74,0.39,0.634102,91.235898
231.58386,138.36104,5.664644,7.75,0.39,0.6350993,91.2249007
231.57611,138.31702,5.664071,7.76,0.39,0.6360965,91.2139035
231.56927,138.27377,5.6634216,7.77,0.39,0.6370938,91.2029062
231.56178,138.22997,5.6628385,7.78,0.39,0.6380911,91.1919089
231.55406,138.18594,5.662272,7.79,0.39,0.6390885,91.1809115
231.54623,138.1418,5.6617293,7.8,0.39,0.64008605,91.16991395
231.53955,138.09871,5.6610622,7.81,0.39,0.6410831,91.1589169
231.53204,138.05487,5.660467,7.82,0.39,0.64208055,91.14791945
231.52461,138.0111,5.65988,7.83,0.39,0.64307797,91.13692203
231.51668,137.96687,5.6593356,7.84,0.39,0.6440753,91.1259247
231.50964,137.92348,5.6587086,7.85,0.39,0.6450726,91.1149274
231.50238,137.87984,5.658104,7.86,0.39,0.6460699,91.1039301
231.4949,137.83603,5.6575136,7.87,0.39,0.6470673,91.0929327
231.48697,137.79181,5.656969,7.88,0.39,0.64806473,91.08193527
231.4801,137.74857,5.656321,7.89,0.39,0.6490619,91.0709381
231.47266,137.70477,5.655735,7.9,0.39,0.65005934,91.05994066
231.46512,137.66092,5.6551447,7.91,0.39,0.65105665,91.04894335
231.45767,137.61713,5.6545577,7.92,0.39,0.65205395,91.03794605
231.45041,137.57352,5.6539507,7.93,0.39,0.65305126,91.02694874
231.44315,137.52988,5.653347,7.94,0.39,0.6540487,91.0159513
231.4357,137.48608,5.6527596,7.95,0.39,0.65504587,91.00495413
231.428,137.4421,5.652191,7.96,0.39,0.6560433,90.9939567
231.42108,137.39879,5.6515374,7.97,0.39,0.6570406,90.9829594
231.4136,137.35498,5.650956,7.98,0.39,0.658038,90.971962
231.40617,137.3112,5.6503696,7.99,0.39,0.6590353,90.9609647
231.39886,137.26755,5.6497593,8,0.39,0.66003275,90.94996725
231.39139,137.22375,5.6491776,8.01,0.39,0.66103005,90.93896995
231.38391,137.17995,5.648586,8.02,0.39,0.6620275,90.9279725
231.37666,137.13632,5.647976,8.03,0.39,0.66302466,90.91697534
231.36917,137.09251,5.647386,8.04,0.39,0.66402197,90.90597803
231.3617,137.04869,5.646803,8.05,0.39,0.6650195,90.8949805
231.35422,137.00488,5.6462173,8.06,0.39,0.66601694,90.88398306
231.34671,136.96107,5.6456256,8.07,0.39,0.667014,90.872986
231.33928,136.91728,5.6450424,8.08,0.39,0.6680114,90.8619886
231.33197,136.87363,5.6444325,8.09,0.39,0.66900885,90.85099115
231.32468,136.82997,5.643833,8.1,0.39,0.6700063,90.8399937
231.31702,136.78601,5.6432624,8.11,0.39,0.67100346,90.82899654
231.30954,136.7422,5.6426706,8.12,0.39,0.6720009,90.8179991
231.30222,136.69853,5.6420693,8.13,0.39,0.6729982,90.8070018
231.2952,136.65514,5.6414375,8.14,0.39,0.6739955,90.7960045
231.28745,136.61108,5.6408725,8.15,0.39,0.6749929,90.7850071
231.28006,136.56734,5.640288,8.16,0.39,0.6759902,90.7740098
231.27274,136.52368,5.6396794,8.17,0.39,0.67698765,90.76301235
231.26526,136.47987,5.6390877,8.18,0.39,0.67798495,90.75201505
231.25778,136.43607,5.638502,8.19,0.39,0.67898214,90.74101786
231.25049,136.39241,5.6378937,8.2,0.39,0.67997956,90.73002044
231.24281,136.34843,5.6373367,8.21,0.39,0.680977,90.719023
231.23596,136.30516,5.636673,8.22,0.39,0.6819743,90.7080257
231.22784,136.26079,5.636156,8.23,0.39,0.6829716,90.6970284
231.22083,136.21738,5.635528,8.24,0.39,0.683969,90.686031
231.21353,136.17375,5.6349134,8.25,0.39,0.6849663,90.6750337
231.20665,136.13045,5.6342716,8.26,0.39,0.68596363,90.66403637
231.19876,136.08629,5.633726,8.27,0.39,0.68696094,90.65303906
231.1917,136.04286,5.633094,8.28,0.39,0.68795824,90.64204176
231.1842,135.99904,5.6325126,8.29,0.39,0.68895566,90.63104434
231.17653,135.95505,5.6319413,8.3,0.39,0.68995285,90.62004715
231.16968,135.91179,5.631294,8.31,0.39,0.6909503,90.6090497
231.16197,135.86777,5.630728,8.32,0.39,0.6919477,90.5980523
231.15468,135.82413,5.63012,8.33,0.39,0.692945,90.587055
231.14725,135.78036,5.629534,8.34,0.39,0.6939422,90.5760578
231.13977,135.73656,5.6289454,8.35,0.39,0.69493973,90.56506027
231.13248,135.69289,5.6283436,8.36,0.39,0.6959369,90.5540631
231.1254,135.64946,5.627711,8.37,0.39,0.6969342,90.5430658
231.11751,135.60527,5.627172,8.38,0.39,0.69793165,90.53206835
231.11026,135.56166,5.626563,8.39,0.39,0.69892895,90.52107105
231.10257,135.51767,5.6259904,8.4,0.39,0.6999264,90.5100736
231.09549,135.4742,5.6253643,8.41,0.39,0.7009237,90.4990763
231.08804,135.43042,5.6247754,8.42,0.39,0.70192087,90.48807913
231.08054,135.38658,5.6241903,8.43,0.39,0.7029185,90.4770815
231.07303,135.34277,5.623598,8.44,0.39,0.7039157,90.4660843
231.06573,135.29912,5.623002,8.45,0.39,0.7049129,90.4550871
231.05807,135.25514,5.6224313,8.46,0.39,0.70591044,90.44408956
231.05084,135.21153,5.62182,8.47,0.39,0.70690775,90.43309225
231.04332,135.16771,5.621235,8.48,0.39,0.70790505,90.42209495
231.03629,135.12427,5.6206083,8.49,0.39,0.70890236,90.41109764
231.02837,135.0801,5.6200566,8.5,0.39,0.7098998,90.4001002
231.02107,135.03644,5.619453,8.51,0.39,0.7108971,90.3891029
231.01364,134.99268,5.618867,8.52,0.39,0.71189463,90.37810537
231.00653,134.94917,5.6182384,8.53,0.39,0.7128918,90.3671082
230.99884,134.9052,5.6176724,8.54,0.39,0.7138891,90.3561109
230.99141,134.86142,5.6170845,8.55,0.39,0.71488655,90.34511345
230.9841,134.81775,5.616472,8.56,0.39,0.71588385,90.33411615
230.97726,134.77452,5.615827,8.57,0.39,0.71688104,90.32311896
230.96957,134.73051,5.615261,8.58,0.39,0.71787846,90.31212154
230.9621,134.68672,5.614674,8.59,0.39,0.7188759,90.3011241
230.95482,134.64307,5.6140704,8.6,0.39,0.7198732,90.2901268
230.94775,134.59964,5.613438,8.61,0.39,0.7208705,90.2791295
230.93985,134.55545,5.6128926,8.62,0.39,0.7218678,90.2681322
230.93236,134.51163,5.6123056,8.63,0.39,0.7228652,90.2571348
230.92549,134.46835,5.611659,8.64,0.39,0.7238625,90.2461375
230.91762,134.4242,5.6111116,8.65,0.39,0.72485983,90.23514017
230.91016,134.3804,5.6105237,8.66,0.39,0.72585714,90.22414286
230.90283,134.33675,5.6099195,8.67,0.39,0.7268547,90.2131453
230.89557,134.29309,5.6093144,8.68,0.39,0.727852,90.202148
230.88806,134.2493,5.608721,8.69,0.39,0.7288492,90.1911508
230.88063,134.2055,5.6081357,8.7,0.39,0.7298467,90.1801533
230.87337,134.16188,5.6075287,8.71,0.39,0.7308439,90.1691561
230.86588,134.11806,5.606942,8.72,0.39,0.7318413,90.1581587
230.85822,134.07408,5.6063757,8.73,0.39,0.73283863,90.14716137
230.8511,134.03062,5.6057425,8.74,0.39,0.73383594,90.13616406
230.84341,133.98662,5.605178,8.75,0.39,0.7348335,90.1251665
230.83673,133.94351,5.604514,8.76,0.39,0.73583055,90.11416945
230.82887,133.89937,5.603959,8.77,0.39,0.73682797,90.10317203
230.8214,133.85555,5.6033826,8.78,0.39,0.7378253,90.0921747
230.81398,133.81178,5.6027923,8.79,0.39,0.7388226,90.0811774
230.80688,133.76833,5.602163,8.8,0.39,0.7398199,90.0701801
230.79918,133.7243,5.6015997,8.81,0.39,0.7408173,90.0591827
230.79189,133.68065,5.6009903,8.82,0.39,0.7418145,90.0481855
230.78442,133.63687,5.6004076,8.83,0.39,0.74281204,90.03718796
230.77715,133.59323,5.599793,8.84,0.39,0.74380934,90.02619066
230.76945,133.54924,5.599227,8.85,0.39,0.74480665,90.01519335
230.76218,133.5056,5.5986223,8.86,0.39,0.7458041,90.0041959
230.75468,133.46179,5.5980334,8.87,0.39,0.7468015,89.9931985
230.7476,133.41833,5.5974045,8.88,0.39,0.74779856,89.98220144
230.73973,133.37416,5.5968633,8.89,0.39,0.7487961,89.9712039
230.73242,133.3305,5.596255,8.9,0.39,0.7497934,89.9602066
230.72543,133.28712,5.595619,8.91,0.39,0.7507907,89.9492093
230.71814,133.24348,5.59502,8.92,0.39,0.75178814,89.93821186
230.71048,133.1995,5.594455,8.93,0.39,0.75278544,89.92721456
230.70273,133.15546,5.5938835,8.94,0.39,0.75378275,89.91621725
230.69568,133.11203,5.593259,8.95,0.39,0.7547802,89.9052198
230.68825,133.06825,5.5926642,8.96,0.39,0.7557775,89.8942225
230.68074,133.02443,5.592082,8.97,0.39,0.7567748,89.8832252
230.67368,132.98099,5.5914564,8.98,0.39,0.7577721,89.8722279
230.66663,132.93755,5.590823,8.99,0.39,0.7587694,89.8612306
230.65869,132.89336,5.5902834,9,0.39,0.7597667,89.8502333
230.65146,132.84975,5.589676,9.01,0.39,0.7607641,89.8392359
230.64417,132.80609,5.5890636,9.02,0.39,0.76176155,89.82823845
230.6369,132.76247,5.588462,9.03,0.39,0.76275873,89.81724127
230.62903,132.71832,5.587907,9.04,0.39,0.76375616,89.80624384
230.6217,132.67464,5.5873094,9.05,0.39,0.7647536,89.7952464
230.61421,132.63083,5.5867224,9.06,0.39,0.765751,89.784249
230.60738,132.58759,5.58607,9.07,0.39,0.7667481,89.7732519
230.59949,132.54343,5.58552,9.08,0.39,0.7677455,89.7622545
230.59201,132.49962,5.5849376,9.09,0.39,0.7687429,89.7512571
230.58475,132.45598,5.5843287,9.1,0.39,0.76974034,89.74025966
230.57768,132.41254,5.5837,9.11,0.39,0.7707375,89.7292625
230.56975,132.36833,5.5831532,9.12,0.39,0.77173495,89.71826505
230.56226,132.32451,5.5825706,9.13,0.39,0.7727324,89.7072676
230.5548,132.28072,5.5819798,9.14,0.39,0.7737297,89.6962703
230.54771,132.23726,5.581352,9.15,0.39,0.77472687,89.68527313
230.5399,132.19313,5.5808053,9.16,0.39,0.7757244,89.6742756
230.5324,132.1493,5.5802226,9.17,0.39,0.7767217,89.6632783
230.5257,132.10619,5.5795527,9.18,0.39,0.7777189,89.6522811
230.51802,132.06221,5.57898,9.19,0.39,0.7787163,89.6412837
230.51035,132.01823,5.5784125,9.2,0.39,0.77971363,89.63028637
230.50346,131.97495,5.577764,9.21,0.39,0.78071094,89.61928906
230.49597,131.93114,5.5771832,9.22,0.39,0.78170824,89.60829176
230.4891,131.88785,5.5765414,9.23,0.39,0.7827054,89.5972946
230.48082,131.84332,5.5760283,9.24,0.39,0.78370297,89.58629703
230.47357,131.7997,5.57542,9.25,0.39,0.7847003,89.5752997
230.46645,131.75621,5.574798,9.26,0.39,0.7856977,89.5643023
230.45906,131.71248,5.5742054,9.27,0.39,0.7866951,89.5533049
230.45154,131.66864,5.573621,9.28,0.39,0.7876923,89.5423077
230.44403,131.62482,5.573032,9.29,0.39,0.78868973,89.53131027
230.43655,131.58101,5.5724397,9.3,0.39,0.78968716,89.52031284
230.42947,131.53755,5.5718174,9.31,0.39,0.79068434,89.50931566
230.42224,131.49396,5.571212,9.32,0.39,0.7916815,89.4983185
230.41476,131.45015,5.570623,9.33,0.39,0.7926791,89.4873209
230.40752,131.40654,5.5700154,9.34,0.39,0.7936764,89.4763236
230.40002,131.36272,5.569427,9.35,0.39,0.7946737,89.4653263
230.3923,131.31871,5.5688615,9.36,0.39,0.7956711,89.4543289
230.38489,131.27493,5.5682745,9.37,0.39,0.7966684,89.4433316
230.3778,131.23148,5.567644,9.38,0.39,0.7976657,89.4323343
230.37033,131.18767,5.567062,9.39,0.39,0.79866314,89.42133686
230.3628,131.14381,5.5664744,9.4,0.39,0.7996603,89.4103397
230.35533,131.1,5.5658884,9.41,0.39,0.80065775,89.39934225
230.34851,131.0568,5.565239,9.42,0.39,0.80165505,89.38834495
230.34056,131.01256,5.564684,9.43,0.39,0.8026525,89.3773475
230.33331,130.96895,5.5640836,9.44,0.39,0.8036498,89.3663502
230.32605,130.92532,5.563475,9.45,0.39,0.8046472,89.3553528
230.31834,130.88132,5.5629106,9.46,0.39,0.8056444,89.3443556
230.31067,130.83734,5.562342,9.47,0.39,0.80664194,89.33335806
230.3034,130.7937,5.561739,9.48,0.39,0.8076391,89.3223609
230.29593,130.74991,5.561147,9.49,0.39,0.80863655,89.31136345
230.28903,130.70662,5.5604925,9.5,0.39,0.80963385,89.30036615
230.28117,130.66248,5.559953,9.51,0.39,0.81063116,89.28936884
230.27365,130.61864,5.5593677,9.52,0.39,0.8116286,89.2783714
230.26659,130.57516,5.5587373,9.53,0.39,0.812626,89.267374
230.25949,130.53171,5.558108,9.54,0.39,0.8136233,89.2563767
230.25185,130.48773,5.557545,9.55,0.39,0.8146206,89.2453794
230.24438,130.44397,5.5569563,9.56,0.39,0.81561804,89.23438196
230.23706,130.40027,5.556349,9.57,0.39,0.81661534,89.22338466
230.22968,130.35655,5.5557647,9.58,0.39,0.81761265,89.21238735
230.22174,130.31233,5.5552225,9.59,0.39,0.81860995,89.20139005
230.21445,130.26869,5.554612,9.6,0.39,0.81960726,89.19039274
230.20758,130.22543,5.5539656,9.61,0.39,0.82060456,89.17939544
230.2001,130.1816,5.5533743,9.62,0.39,0.821602,89.168398
230.19246,130.13766,5.5528054,9.63,0.39,0.8225993,89.1574007
230.18512,130.09396,5.5521965,9.64,0.39,0.8235966,89.1464034
230.17804,130.05052,5.5515685,9.65,0.39,0.8245939,89.1354061
230.17123,130.00728,5.5509267,9.66,0.39,0.8255911,89.1244089
230.1635,129.96327,5.5503607,9.67,0.39,0.8265885,89.1134115
230.15588,129.91931,5.5497913,9.68,0.39,0.82758605,89.10241395
230.1486,129.87569,5.5491815,9.69,0.39,0.828583,89.091417
230.1407,129.83151,5.548642,9.7,0.39,0.82958055,89.08041945
230.13336,129.78784,5.5480356,9.71,0.39,0.83057797,89.06942203
230.12613,129.74423,5.547424,9.72,0.39,0.8315753,89.0584247
230.1191,129.70082,5.5467978,9.73,0.39,0.8325726,89.0474274
230.11136,129.65678,5.546227,9.74,0.39,0.83357,89.03643
230.10388,129.61299,5.5456333,9.75,0.39,0.8345672,89.0254328
230.09644,129.56918,5.545061,9.76,0.39,0.83556485,89.01443515
230.08914,129.52553,5.5444517,9.77,0.39,0.83656204,89.00343796
230.08145,129.48155,5.543875,9.78,0.39,0.8375592,88.9924408
230.07397,129.43776,5.5432935,9.79,0.39,0.83855677,88.98144323
230.06693,129.3943,5.542668,9.8,0.39,0.8395541,88.9704459
230.0596,129.35063,5.5420575,9.81,0.39,0.8405514,88.9594486
230.05199,129.3067,5.541485,9.82,0.39,0.8415488,88.9484512
230.04474,129.26309,5.5408816,9.83,0.39,0.842546,88.937454
230.03717,129.21921,5.540293,9.84,0.39,0.8435435,88.9264565
230.03008,129.17574,5.539668,9.85,0.39,0.84454083,88.91545917
230.02245,129.13179,5.5391,9.86,0.39,0.8455379,88.9044621
230.01517,129.08817,5.5384917,9.87,0.39,0.84653544,88.89346456
230.00768,129.04433,5.5379076,9.88,0.39,0.84753287,88.88246713
230.00082,129.00105,5.53726,9.89,0.39,0.8485302,88.8714698
229.99252,128.95654,5.536749,9.9,0.39,0.84952736,88.86047264
229.98503,128.91273,5.5361648,9.91,0.39,0.8505249,88.8494751
229.97754,128.8689,5.535588,9.92,0.39,0.8515222,88.8384778
229.97067,128.82564,5.53493,9.93,0.39,0.8525195,88.8274805
229.96301,128.78168,5.534362,9.94,0.39,0.85351694,88.81648306
229.9555,128.73782,5.5337763,9.95,0.39,0.85451424,88.80548576
229.94824,128.6942,5.5331717,9.96,0.39,0.85551167,88.79448833
229.94165,128.65115,5.532503,9.97,0.39,0.85650885,88.78349115
229.9337,128.60695,5.5319586,9.98,0.39,0.85750616,88.77249384
229.92665,128.56352,5.5313263,9.99,0.39,0.8585036,88.7614964
229.91895,128.51952,5.5307636,10,0.39,0.8595009,88.7504991
